,Due Days,Test Code,Work Order,Sample,Client Code,Received,Log Date,Due Date,Priority,Container Type,Cylinder #,Matrix,Test Notes,Work Order Comment,Sample 2,Column 1
,1,GC-C6GAS,26030964,025A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/17/2026,3,Cylinder 300cc,1111-010840,Gas,,,,FALSE
,7,GC-C6GAS,26030966,002A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010651,Gas,,,,FALSE
,7,GC-C6GAS,26030966,003A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010722,Gas,,,,FALSE
,7,GC-C6GAS,26030966,004A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-013177,Gas,,,,FALSE
,7,GC-C6GAS,26030966,005A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-012495,Gas,,,,FALSE
,7,GC-C6GAS,26030966,006A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010713,Gas,,,,FALSE
,7,GC-C6GAS,26030966,007A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010757,Gas,,,,FALSE
,7,GC-C6GAS,26030966,008A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010233,Gas,,,,FALSE
,7,GC-C6GAS,26030966,009A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-012458,Gas,,,,FALSE
,7,GC-C6GAS,26030966,010A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-013193,Gas,,,,FALSE
,7,GC-C6GAS,26030966,011A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-012453,Gas,,,,FALSE
,7,GC-C6GAS,26030966,012A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-012499,Gas,,,,FALSE
,7,GC-C6GAS,26030966,013A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010790,Gas,,,,FALSE
,7,GC-C6GAS,26030966,014A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-012501,Gas,,,,FALSE
,7,GC-C6GAS,26030966,015A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-012498,Gas,,,,FALSE
,7,GC-C6GAS,26030966,016A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-012490,Gas,,,,FALSE
,7,GC-C6GAS,26030966,017A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010691,Gas,,,,FALSE
,7,GC-C6GAS,26030966,018A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010220,Gas,,,,FALSE
,7,GC-C6GAS,26030966,019A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-012509,Gas,,,,FALSE
,7,GC-C6GAS,26030966,020A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-013146,Gas,,,,FALSE
,7,GC-C6GAS,26030966,021A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-013023,Gas,,,,FALSE
,7,GC-C6GAS,26030966,022A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010228,Gas,,,,FALSE
,7,GC-C6GAS,26030966,023A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010663,Gas,,,,FALSE
,7,GC-C6GAS,26030966,024A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010232,Gas,,,,FALSE
,7,GC-C6GAS,26030966,025A,ENERGY-TRA-LA-GRA,3/9/2026,3/10/2026,3/23/2026,3,Cylinder 300cc,1111-010218,Gas,,,,FALSE
,11,GC-C6GAS,26031383,001A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,1111-014968,Gas,,,,FALSE
,11,GC-C6GAS,26031383,002A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,1111-012292,Gas,,,,FALSE
,11,GC-C6GAS,26031383,003A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,1111-001012,Gas,,,,FALSE
,11,GC-C6GAS,26031383,004A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,1111-004877,Gas,,,,FALSE
,11,GC-C6GAS,26031383,005A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,1111-008907,Gas,,,,FALSE
,11,GC-C6GAS,26031383,006A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,4030-02071,Gas,,,,FALSE
,11,GC-C6GAS,26031383,007A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,4030-004851,Gas,,,,FALSE
,11,GC-C6GAS,26031383,008A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,1111-012788,Gas,,,,FALSE
,11,GC-C6GAS,26031383,009A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,3040-05882,Gas,,,,FALSE
,11,GC-C6GAS,26031383,010A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,1030-06088,Gas,,,,FALSE
,11,GC-C6GAS,26031383,011A,EOG22,3/13/2026,3/13/2026,3/27/2026,3,Cylinder 300cc,3040-02912,Gas,,,,FALSE
,0,GC-C6LIQ,26031361,002A,ENERGY-TRA-LA-GRA,3/13/2026,3/13/2026,3/16/2026,3,Cylinder piston 300cc,9999-004914,Liquid,,,,FALSE
,0,GC-C6LIQ,26031361,003A,ENERGY-TRA-LA-GRA,3/13/2026,3/13/2026,3/16/2026,3,Cylinder Piston 150cc,9999-004910,Liquid,,,1100 psi @ 8000cc,FALSE
,0,GC-C6LIQ,26031361,004A,ENERGY-TRA-LA-GRA,3/13/2026,3/13/2026,3/16/2026,3,Cylinder piston 300cc,9999-004909,Liquid,,,1000psi @ 7500cc,FALSE
,0,GC-C6LIQ,26031362,004A,ENERGY-TRA-LA-GRA,3/13/2026,3/13/2026,3/16/2026,3,Cylinder piston 300cc,9999-004929,Liquid,,,,FALSE
,0,GC-C6LIQ,26031362,005A,ENERGY-TRA-LA-GRA,3/13/2026,3/13/2026,3/16/2026,3,Cylinder piston 300cc,9999-004932,Liquid,,,,FALSE
,0,GC-C6LIQ,26031362,006A,ENERGY-TRA-LA-GRA,3/13/2026,3/13/2026,3/16/2026,3,Cylinder piston 300cc,9999-004931,Liquid,,,,FALSE
,1,GC-C6LIQ,26031471,001A,ENERGY-TRA-LA-GRA,3/16/2026,3/16/2026,3/17/2026,3,Cylinder piston 300cc,9999-004723,Liquid,,,,FALSE
,1,GC-C6LIQ,26031471,002A,ENERGY-TRA-LA-GRA,3/16/2026,3/16/2026,3/17/2026,3,Cylinder piston 300cc,9999-004727,Liquid,,,,FALSE
,1,GC-C6LIQ,26031471,003A,ENERGY-TRA-LA-GRA,3/16/2026,3/16/2026,3/17/2026,3,Cylinder piston 300cc,9999-004710,Liquid,,,,FALSE
,1,GC-C6LIQ,26031471,004A,ENERGY-TRA-LA-GRA,3/16/2026,3/16/2026,3/17/2026,3,Cylinder piston 300cc,9999-004739,Liquid,,,,FALSE
