,Due Days,Test Code,Work Order,Sample,Client Code,Received,Log Date,Due Date,Priority,Container Type,Cylinder #,Matrix,Test Notes,Work Order Comment,Sample 2,Column 1
,1,GC-BFVC10MZ,26021919,004A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-08724,Oil,,,,TRUE
,1,GC-BFVC10MZ,26021919,005A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-06772,Oil,,,,TRUE
,1,GC-BFVC10MZ,26021919,006A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,2500-00736,Oil,,,Sample #1,TRUE
,1,GC-BFVC10MZ,26021919,007A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-05001,Oil,,,Sample #2,TRUE
,1,GC-BFVC6MZ,26021919,001A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-06746,Oil,,,,FALSE
,1,GC-BFVC6MZ,26021919,002A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1111-013870,Oil,,,,FALSE
,1,GC-BFVC6MZ,26021919,003A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,5030-00834,Oil,,,,FALSE
,1,GC-BFVC6MZ,26021919,004A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-08724,Oil,,,,FALSE
,1,GC-BFVC6MZ,26021919,005A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-06772,Oil,,,,FALSE
,1,GC-BFVC6MZ,26021919,006A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,2500-00736,Oil,,,Sample #1,FALSE
,1,GC-BFVC6MZ,26021919,007A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-05001,Oil,,,Sample #2,FALSE
,1,GC-BFVC7MZ,26021919,001A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-06746,Oil,,,,FALSE
,1,GC-BFVC7MZ,26021919,002A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1111-013870,Oil,,,,FALSE
,1,GC-BFVC7MZ,26021919,003A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,5030-00834,Oil,,,,FALSE
,1,GC-BFVC7MZ,26021919,004A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-08724,Oil,,,,FALSE
,1,GC-BFVC7MZ,26021919,005A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-06772,Oil,,,,FALSE
,1,GC-BFVC7MZ,26021919,006A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,2500-00736,Oil,,,Sample #1,FALSE
,1,GC-BFVC7MZ,26021919,007A,EOG22,2/18/2026,2/20/2026,3/4/2026,3,Cylinder piston 500cc,1030-05001,Oil,,,Sample #2,FALSE
,2,AS-BFV_DENSITY,26022702,001A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 500cc,1030-08665,Oil,,,,FALSE
,2,AS-BFV_DENSITY,26022702,002A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,2500-01956,Oil,,,,FALSE
,2,AS-BFV_DENSITY,26022702,003A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 500cc,1030-09583,Oil,,,,FALSE
,2,AS-BFV_DENSITY,26022702,004A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,2500-01765,Oil,,,,FALSE
,2,AS-BFV_DENSITY,26022702,005A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 400cc,1111-009334,Oil,,,,FALSE
,2,AS-BFV_DENSITY,26022702,006A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,1111-012387,Oil,,,,FALSE
,2,AS-BFV_DENSITY,26022702,007A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,9999-003893,Oil,,,,FALSE
,2,AS-BFV_MW,26022702,001A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 500cc,1030-08665,Oil,,,,FALSE
,2,AS-BFV_MW,26022702,002A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,2500-01956,Oil,,,,FALSE
,2,AS-BFV_MW,26022702,003A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 500cc,1030-09583,Oil,,,,FALSE
,2,AS-BFV_MW,26022702,004A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,2500-01765,Oil,,,,FALSE
,2,AS-BFV_MW,26022702,005A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 400cc,1111-009334,Oil,,,,FALSE
,2,AS-BFV_MW,26022702,006A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,1111-012387,Oil,,,,FALSE
,2,AS-BFV_MW,26022702,007A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,9999-003893,Oil,,,,FALSE
,2,GC-2103-C10MZ,26022702,001A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 500cc,1030-08665,Oil,,,,FALSE
,2,GC-2103-C10MZ,26022702,002A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,2500-01956,Oil,,,,FALSE
,2,GC-2103-C10MZ,26022702,003A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 500cc,1030-09583,Oil,,,,FALSE
,2,GC-2103-C10MZ,26022702,004A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,2500-01765,Oil,,,,FALSE
,2,GC-2103-C10MZ,26022702,005A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 400cc,1111-009334,Oil,,,,FALSE
,2,GC-2103-C10MZ,26022702,006A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,1111-012387,Oil,,,,FALSE
,2,GC-2103-C10MZ,26022702,007A,EOG22,2/26/2026,2/27/2026,3/5/2026,3,Cylinder piston 300cc,9999-003893,Oil,,,,FALSE
,7,GC-C6GAS,26030018,001A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-007533,Gas,,,,FALSE
,7,GC-C6GAS,26030018,002A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-013105,Gas,,,,FALSE
,7,GC-C6GAS,26030018,003A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-001447,Gas,,,,FALSE
,7,GC-C6GAS,26030018,004A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-012540,Gas,,,,FALSE
,7,GC-C6GAS,26030018,005A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-010721,Gas,,,,FALSE
,7,GC-C6GAS,26030018,006A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-012528,Gas,,,,FALSE
,7,GC-C6GAS,26030018,007A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-010682,Gas,,,,FALSE
,7,GC-C6GAS,26030018,008A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-013195,Gas,,,,FALSE
,7,GC-C6GAS,26030018,009A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-007022,Gas,,,,FALSE
,7,GC-C6GAS,26030018,010A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,4030-004999,Gas,,,,FALSE
,7,GC-C6GAS,26030018,011A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-013021,Gas,,,,FALSE
,7,GC-C6GAS,26030018,012A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,4030-005616,Gas,,,,FALSE
,7,GC-C6GAS,26030018,013A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-010781,Gas,,,,FALSE
,7,GC-C6GAS,26030018,014A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-009281,Gas,,,,FALSE
,7,GC-C6GAS,26030018,015A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-012568,Gas,,,,FALSE
,7,GC-C6GAS,26030018,016A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-016714,Gas,,,,FALSE
,7,GC-C6GAS,26030018,017A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,4030-005850,Gas,,,,FALSE
,7,GC-C6GAS,26030018,018A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,4030-005902,Gas,,,,FALSE
,7,GC-C6GAS,26030018,019A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-012456,Gas,,,,FALSE
,7,GC-C6GAS,26030018,020A,ENERGY-TRA-LA-GRA,3/2/2026,3/2/2026,3/10/2026,3,Cylinder 300cc,1111-012537,Gas,,,,FALSE
,9,GC-C6GAS,26022686,001A,EOG22,2/26/2026,2/27/2026,3/12/2026,3,Cylinder 300cc,1111-013083,Gas,,,,FALSE
,9,GC-C6GAS,26022686,002A,EOG22,2/26/2026,2/27/2026,3/12/2026,3,Cylinder 300cc,1111-013045,Gas,,,,FALSE
,9,GC-C6GAS,26022686,003A,EOG22,2/26/2026,2/27/2026,3/12/2026,3,Cylinder 300cc,1111-010660,Gas,,,,FALSE
,9,GC-C6GAS,26022686,004A,EOG22,2/26/2026,2/27/2026,3/12/2026,3,Cylinder 300cc,1111-005259,Gas,,,,FALSE
,9,GC-C6GAS,26022686,005A,EOG22,2/26/2026,2/27/2026,3/12/2026,3,Cylinder 300cc,1111-013098,Gas,,,,FALSE
,9,GC-C6GAS,26022686,006A,EOG22,2/26/2026,2/27/2026,3/12/2026,3,Cylinder 300cc,1030-00958,Gas,,,,FALSE
,9,GC-C6GAS,26022686,007A,EOG22,2/26/2026,2/27/2026,3/12/2026,3,Cylinder 300cc,4030-005592,Gas,,,,FALSE
,10,GC-C6GAS,26022785,001A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1063,Gas,,,,FALSE
,10,GC-C6GAS,26022785,002A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,9999-004249,Gas,,,,FALSE
,10,GC-C6GAS,26022785,003A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1259,Gas,,,,FALSE
,10,GC-C6GAS,26022785,004A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1176,Gas,,,,FALSE
,10,GC-C6GAS,26022785,005A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1171,Gas,,,,FALSE
,10,GC-C6GAS,26022785,006A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1101,Gas,,,,FALSE
,10,GC-C6GAS,26022785,007A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1188,Gas,,,,FALSE
,10,GC-C6GAS,26022785,008A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1001,Gas,,,,FALSE
,10,GC-C6GAS,26022785,009A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,9999-003898,Gas,,,,FALSE
,10,GC-C6GAS,26022785,010A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1067,Gas,,,,FALSE
,10,GC-C6GAS,26022785,011A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1113,Gas,,,,FALSE
,10,GC-C6GAS,26022785,012A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1207,Gas,,,,FALSE
,10,GC-C6GAS,26022785,013A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,9999-004242,Gas,,,,FALSE
,10,GC-C6GAS,26022785,014A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1013,Gas,,,,FALSE
,10,GC-C6GAS,26022785,015A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1376,Gas,,,,FALSE
,10,GC-C6GAS,26022785,016A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,9999-003890,Gas,,,,FALSE
,10,GC-C6GAS,26022785,017A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,9999-003883,Gas,,,,FALSE
,10,GC-C6GAS,26022785,018A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1476,Gas,,,,FALSE
,10,GC-C6GAS,26022785,019A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1180,Gas,,,,FALSE
,10,GC-C6GAS,26022785,020A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,9999-004900,Gas,,,DAWSON 020-0223,FALSE
,10,GC-C6GAS,26022785,021A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1065,Gas,,,,FALSE
,10,GC-C6GAS,26022785,022A,OHIO-GAT-COM,2/27/2026,2/27/2026,3/13/2026,3,Cylinder 300cc,1045,Gas,,,,FALSE
,13,GC-C6GAS,26030008,001A,OHIO-GAT-COM,3/2/2026,3/2/2026,3/16/2026,3,Cylinder 300cc,9999-004757,Gas,,,,FALSE
,13,GC-C6GAS,26030008,002A,OHIO-GAT-COM,3/2/2026,3/2/2026,3/16/2026,3,Cylinder 300cc,9999-004854,Gas,,,,FALSE
,13,GC-C6GAS,26030008,003A,OHIO-GAT-COM,3/2/2026,3/2/2026,3/16/2026,3,Cylinder 300cc,9999-004788,Gas,,,,FALSE
,13,GC-C6GAS,26030008,004A,OHIO-GAT-COM,3/2/2026,3/2/2026,3/16/2026,3,Cylinder 300cc,1179,Gas,,,,FALSE
